date,soil_temp,soil_moisture,NDVI,air_temp,precipitation,GHG_flux,land_cover_2,land_cover_3,land_cover_4
2020-02-22,16.655862211625468,37.33383788369277,0.8303931838106703,23.97378819003951,149.32960329832065,30.50125476060654,False,False,False
2020-02-23,21.938053036444796,35.99333827278139,0.8666071456485394,21.250062535325704,145.25107016081054,32.55217847433101,True,False,False
2020-02-24,23.74033114807992,31.185791170705663,0.7630795704780582,36.606460926956466,122.163299289998,34.080901600064756,False,False,False
2020-02-25,23.46358918455313,30.514878522812914,0.8163395860960359,21.297148853062435,147.85999674185922,34.15292494447648,False,True,False
2020-02-26,16.500848546738418,34.44694427254485,0.8511536114896878,23.34205142170847,174.12446068078157,32.65812020597054,False,False,False
2020-02-27,18.737198012984837,41.69092962320471,0.9866364100037194,28.13575731797887,154.97292263554135,32.311121080935216,True,False,False
2020-02-28,21.412474593227994,37.96906399911967,0.9257867592468617,19.927087982536484,166.33116963221906,34.947586087820234,False,False,True
2020-02-29,24.09998560681977,32.53528972003752,0.9191339945086594,24.992865539488424,143.4136346711769,35.598794136208326,False,False,True
2020-03-01,18.388470547928474,39.439270430234565,0.9850203468107644,29.4949694544307,164.18524196932944,33.180402631439364,False,True,False
2020-03-02,19.666840350099893,17.76649986270529,0.8862600430809173,25.812656774776876,155.77656573559898,40.87442786862259,False,True,False
2020-03-03,16.0853605657068,41.79758775104038,0.9390214825893103,27.465271535926732,132.1472773504154,28.92136601680644,False,True,False
2020-03-04,15.82398362299768,24.512495383014233,0.8895417089129576,25.061513738661514,158.480217494436,33.90704138238688,False,False,True
2020-03-05,23.953879447091374,32.82044989175468,0.9262001496154729,19.358675723453395,133.18991224727162,33.14168369435103,False,True,False
2020-03-06,26.220530550110208,28.3199135022957,0.8410992824984594,30.57906382064956,141.24975994713824,38.37695919102315,False,False,False
2020-03-07,20.596125267310295,27.31118849736933,0.6551159546986081,39.37906531379433,158.5466615245519,39.09093693994186,False,False,True
2020-03-08,24.9836674497921,42.084077458108986,0.8851036771115788,29.155735103974585,161.52666810300852,34.593348631416035,True,False,False
2020-03-09,22.49819955279015,32.351232003341806,1.0402518683902182,30.588606525107288,132.58753442972872,37.298764326645,False,False,True
2020-03-10,18.55002118452986,37.273256718427795,0.9899557594221956,33.58083611784533,178.2107798770547,38.92932280920543,False,False,False
2020-03-11,22.65162916790876,34.94796500813328,0.9931430255288192,21.991720082852304,169.29832549505733,36.47237759780421,False,False,False
2020-03-12,27.430418961166623,38.125438887813345,1.019397517169771,40.001665908221085,144.45880598007125,39.64025314672812,False,True,False
2020-03-13,21.203852492685904,35.75627111595353,0.9037437246901384,31.175044053121354,128.46468681885145,31.957650403593927,False,False,True
2020-03-14,27.671252818797868,27.627963146121445,0.9136156782342065,39.922272695955265,156.94893605046158,43.15928125106147,False,False,True
2020-03-15,10.99583750274389,41.33251594559751,0.8310379756462755,25.898509674351565,151.52624819414189,26.70428050409702,False,False,True
2020-03-16,24.821167423968504,32.419787290717004,0.8600281733860133,41.3661227843114,163.2732991783112,41.54513373140506,True,False,False
2020-03-17,21.937067524810946,26.06865225890868,0.9519584498843333,35.26514734934144,154.2806295760244,41.238798482067374,False,True,False
2020-03-18,20.444737660354615,32.86366699657297,1.0094296082861263,34.08429120771052,121.89324575894885,33.71565156688202,False,False,False
2020-03-19,22.056248568211057,44.45952129277142,0.8736707175280889,32.31736190509943,154.7416638063914,31.397288768988027,False,False,False
2020-03-20,13.78390443966431,40.57728116511263,0.8410853725039925,29.564492527825177,156.82910122253708,29.704185443880792,False,True,False
2020-03-21,20.896990091909267,33.403403427073854,0.8845612698893112,38.396545604583615,176.01411781185203,39.84734514879616,False,False,False
2020-03-22,23.242136087072094,33.41750714790114,0.9429490179100377,32.168407849535726,149.74273234264564,37.68267857012283,False,False,False
2020-03-23,27.7597694876939,33.59934657010203,0.7366789222752753,19.651885565813092,197.61235406395673,39.53180926761835,False,True,False
2020-03-24,19.80610906795365,48.00410987385422,0.6495990839976701,24.87436440865741,126.10439216955416,24.707876610148094,False,False,False
2020-03-25,18.67269210144244,37.84805708612974,0.8222335317087697,30.58067579126906,190.82501514382366,37.91834572295843,False,False,True
2020-03-26,19.92358670838928,38.14787016175254,0.7532038452264023,33.66906401780598,160.34578882868936,34.19959661332555,True,False,False
2020-03-27,25.612636424574447,41.758847102615256,0.8223673692635337,31.577878109554742,182.2203415018703,37.66657912123288,False,True,False
2020-03-28,23.282904115936603,37.01775480356475,0.8562287088156582,39.33455971245054,166.78706407516663,38.143833237966234,True,False,False
2020-03-29,19.86218423879862,34.03698548354694,0.8234269463181713,20.41240610908102,188.11040186397705,35.67793498805312,False,False,False
2020-03-30,24.044069867329625,34.41770096843236,1.0116639502359224,33.073754497685265,157.66613700712722,40.83146870757475,False,False,False
2020-03-31,22.38553222115085,35.169096054603,0.8966781376522928,21.392460757378483,143.50085347512115,33.05409546017906,False,False,True
2020-04-01,25.87446883896584,35.37661472346361,0.8915593315738793,36.9415926506924,193.9090161849512,42.99926912229553,False,True,False
2020-04-02,19.190787528347446,39.96531055028841,0.9211633528193136,31.894398306675118,163.22076115697936,34.03607633337699,False,False,False
2020-04-03,20.683906781857214,35.909134486693,0.7424133391468712,35.051468025248276,169.87876489187397,37.090499888068436,False,True,False
2020-04-04,20.41812397449177,39.98956687056966,0.9574858959479458,27.417972383563225,190.06564543096727,39.237047160108496,False,True,False
2020-04-05,16.12094613785623,35.104036620194705,0.8432012151720452,40.34030605483548,144.62032723806408,33.94198121879505,False,True,False
2020-04-06,23.144387929308344,36.053100991719894,0.9149543213412941,38.970876685890765,177.0239211053918,40.485147232053905,False,True,False
2020-04-07,22.985484821927926,23.58338563497126,0.7377756921297592,36.273555781163076,153.13676830287272,39.4006544614643,False,True,False
2020-04-08,21.939536017778817,41.06020440411241,0.686568107294677,32.041681430391705,162.07777897749892,30.749195155644944,True,False,False
2020-04-09,20.95502023442087,37.62916961375131,0.9206438249372876,36.339143481293576,165.9192536989298,38.00010241289443,False,False,True
2020-04-10,16.202648114586427,41.52465516445902,0.873335909133366,28.654566916167038,134.1878244428966,28.661148842808082,False,True,False
2020-04-11,20.148796508504528,18.143777370635316,0.7422600569743611,38.0598758847735,148.30027046441373,39.92420988686208,True,False,False
2020-04-12,20.42426055765271,48.03463691977226,0.7422002757096934,42.84873488189032,190.54947460195075,35.13697420248104,False,False,False
2020-04-13,18.546255222859408,34.6482989042837,0.9383435267010795,39.39550094067528,180.86920515675,38.84363703198835,False,True,False
2020-04-14,21.066983760924384,42.11475598396636,0.7034254139678459,28.608885383469847,161.47642705149383,31.391714070290927,False,False,False
2020-04-15,23.281621786806888,29.204426338369558,0.9831345615515426,35.16433693927665,167.14212088091446,42.47953106742782,False,True,False
2020-04-16,29.159997001130893,39.09709501531018,0.7252410006380017,25.240984052699535,155.91196382655028,35.363913358944245,True,False,False
2020-04-17,22.259957834097143,29.0749416929173,0.8755142755929916,36.432841722839335,188.4125160757188,44.37311943935284,True,False,False
2020-04-18,22.534815366738613,31.626206010954032,0.7751225204911949,35.69545352954766,156.72485630614946,37.773209840534555,True,False,False
2020-04-19,21.14638829650068,46.824801704331215,0.8645507659513391,21.760936843337618,164.7869969535134,29.726465700487502,False,False,True
2020-04-20,13.705254098949894,34.16673044348808,0.7460077590526408,25.991805832102877,182.45636537424713,32.37813691754826,False,False,False
2020-04-21,21.20707821888818,36.584059642064695,0.7802676165554961,31.241026851112466,143.34148236467547,32.361675866913274,False,False,True
2020-04-22,21.483496995309284,40.46694192338694,0.7967083315105412,31.106737116967594,189.38557918706022,34.53427210802349,False,True,False
2020-04-23,31.0216556223969,38.18614534164831,0.688410098800603,25.621761674300625,126.88938584001909,35.35184705568581,False,False,False
2020-04-24,20.32204480719263,36.078541475142785,0.8586678145310108,35.17392552799529,189.34842103555823,39.59690785773847,True,False,False
2020-04-25,22.217192882047176,37.328234320729955,0.7291658623203182,34.305038277825204,148.52739713082048,34.448739454554186,False,False,False
2020-04-26,20.78840848230962,49.519879439957265,0.75347558415374,31.581451907477835,150.32085981937632,29.586776274437938,True,False,False
2020-04-27,16.165557477418083,34.71307971081672,0.6726967429104461,28.1579289346895,116.5373917448422,25.29912964729817,False,False,True
2020-04-28,25.32136274687899,36.22329430840529,0.5116434128435219,38.9252892081182,144.3735437323281,33.64892228465414,False,False,True
2020-04-29,23.664420002301018,41.27704738277084,0.7444693553021784,42.5006325899124,131.77449014316878,34.41314564642441,True,False,False
2020-04-30,23.724274235854615,41.5612239399997,1.0004805566098716,29.596758636243884,139.4884826514739,33.21555546463978,True,False,False
2020-05-01,16.822926005332903,42.00373721813448,0.8332791460945582,28.749878591504228,147.9358604951491,27.15492574973663,False,True,False
2020-05-02,25.968882780343332,38.66597724925462,0.7484465060602933,35.28971586662666,168.84874807922287,37.584825249464906,False,False,True
2020-05-03,14.6444617858288,27.926174674216128,0.7195927292117802,30.10874442728942,152.82627763411753,32.30292487760947,False,False,True
2020-05-04,22.49041706343784,44.533983914983736,0.7435944415833637,31.329874735368616,153.77979919230108,32.10047605577598,False,True,False
2020-05-05,28.792928256263558,27.803110326632243,0.7914839195700586,36.50842735056712,124.63900509594134,39.464474849064786,False,False,True
2020-05-06,15.954105084164162,36.44339630428809,0.614074353774264,20.513564055983817,127.82882816055692,25.707978628021955,True,False,False
2020-05-07,17.533265698939907,30.04695798798098,0.8389322714577534,39.773678182433784,180.28464530902954,39.383838140286834,False,False,False
2020-05-08,20.076364816201902,34.13145761983933,0.7943449191888108,32.18911390465968,128.44441310480417,33.21998979353632,False,False,False
2020-05-09,17.54029174892659,36.43119849900353,0.7898956555677334,29.168274132102596,175.08328580803803,32.56275650685058,False,False,True
2020-05-10,13.225144536680046,36.32778248114244,0.7571599634421622,30.98110034374039,135.88133428397418,28.574772470041804,False,True,False
2020-05-11,19.5728603956286,36.87087515706714,0.7104757849883292,31.165459471819005,139.54486550076328,31.64404230835452,True,False,False
2020-05-12,14.917448498582093,43.960043845978916,0.7709698173979019,20.87319662117477,159.63643798190628,25.879130105821734,False,False,False
2020-05-13,20.92637165292483,36.93614004326312,0.7580039580414969,40.09473659794778,162.3708670187201,34.71554680667763,True,False,False
2020-05-14,15.216967193247939,32.68590344900825,0.6585280411866457,31.23298560095459,133.39489104743106,28.228137072246373,False,False,True
2020-05-15,24.954428269108007,39.87004531261447,0.631653668492357,33.498232454207894,126.49903642655852,30.520745916675374,False,False,True
2020-05-16,15.479109794766593,41.155813650133226,0.6942548320859634,36.400012360212045,131.77327455912933,28.546108514660737,False,False,False
2020-05-17,17.178757256463435,26.58562132577824,0.8340016629679208,24.409583559536607,138.25405753202142,32.046492541595825,False,False,True
2020-05-18,21.573443592122413,37.466775289666224,0.5501959465788905,33.21863044970826,147.90005544284105,30.626031790894796,False,True,False
2020-05-19,13.245823647988374,38.019367546936685,0.5223391744939396,28.60863648696238,128.7139259744784,23.421979462998333,False,False,True
2020-05-20,18.92660610897892,31.95577661943583,0.6805323587555905,35.12728328083443,139.5391022771262,33.77989287424834,False,False,True
2020-05-21,23.090447303638737,41.923116480240594,0.6640906371236748,17.1110110549214,158.43775390306817,29.888216054651988,False,False,True
2020-05-22,11.274723620593853,32.69517287192959,0.6712641421547094,29.103119124578875,131.7835116241188,26.361175332235888,True,False,False
2020-05-23,18.28368920927923,34.27453048256592,0.6732374236724052,25.899715099073234,128.85516220591444,28.547313438298932,True,False,False
2020-05-24,18.422946376553625,32.407162814091414,0.6214195336124819,31.92486925189202,90.68715479396297,27.44926934427543,False,False,False
2020-05-25,20.34678024580831,33.46256903954837,0.7876107970959826,31.961962515626077,66.87297656589729,25.341245815111176,False,False,False
2020-05-26,12.105620183997353,26.71394689146664,0.4734073042888569,24.702157375674574,125.65671122438403,26.59430995596068,False,False,False
2020-05-27,11.603440762514788,24.57281940469845,0.5455113224671351,24.47695184517351,114.37421231733204,25.42829568420862,False,False,True
2020-05-28,18.802837411389707,42.700730248846824,0.6128904677551341,27.884010684232177,104.33690631008055,23.57017769447129,True,False,False
2020-05-29,17.730823955420554,27.971578365917676,0.4537451020943212,22.962142831383474,117.84587473517207,28.88930602660637,False,True,False
2020-05-30,17.370731979326706,27.02373417296898,0.595321229458152,33.18393814626954,110.09124597876513,28.121730769686007,False,False,True
2020-05-31,17.57854153017814,19.969608708066485,0.7738925486409417,25.70294124348264,132.16081117500897,33.54029724570896,False,False,True
2020-06-01,13.294802875035344,28.973183669159333,0.6046707478962027,10.258575665999356,109.61564681816667,20.78300239158444,False,False,True
2020-06-02,16.764287273948295,24.78458839936367,0.6204879915052619,25.230129744234763,91.22603196965034,27.272738148565825,False,True,False
2020-06-03,16.82620398528109,42.490584203791855,0.4662379914146022,21.022658445522456,124.22224791551704,23.644252059956887,False,False,False
2020-06-04,12.613474649996034,38.611980019703175,0.5254571892946931,17.237494663077932,98.31460160130294,19.92659708618452,False,True,False
2020-06-05,22.749323456784968,28.33800312129643,0.5444163787578685,19.368254600428102,111.41065326592832,29.556089579406695,False,False,False
2020-06-06,16.9953357632818,45.894616735895355,0.5450125465543376,27.213435669255965,89.53932514262749,19.378407506733648,False,True,False
2020-06-07,10.147057516976862,38.18298629131705,0.699803354555217,34.28957563221441,84.28407553325555,20.53774811892408,True,False,False
2020-06-08,17.34929775441292,30.25511724822448,0.622271403936004,27.95422964252978,97.14304155753584,24.45480805386463,False,False,True
2020-06-09,10.633768901538293,17.118730315900766,0.45022975107052254,22.19021280875417,93.88184285193165,25.545663248829932,False,False,True
2020-06-10,17.488903183727018,45.771252327631146,0.5809107187672382,28.31555971228874,101.37447660662482,22.091720762515244,False,False,True
2020-06-11,18.781730068078417,23.597994150374532,0.6009800709681236,22.57335896096389,84.54530704727486,25.798513090658865,False,False,False
2020-06-12,10.670172513287524,21.972295018716018,0.660084928134458,20.905004508404307,51.31948402152532,20.985253225193897,False,True,False
2020-06-13,17.61078900820721,37.88882202129847,0.6990522017187645,17.88815188433381,77.50838555632025,19.78497433064049,True,False,False
2020-06-14,15.211677539027884,46.300106225967184,0.43443430618527434,14.042168026404488,100.14669996896448,16.28987559997655,False,True,False
2020-06-15,16.65100874236855,39.87492869217872,0.44982254780978254,21.94958079892868,76.4191214006473,17.720450407188117,False,False,True
2020-06-16,20.751157843351873,34.859981479591,0.4001355599642577,24.970673581544755,75.52569635979386,22.10432156960985,True,False,False
2020-06-17,11.982713701759744,34.95185026068496,0.49749836627089966,23.173166707867082,98.25859196366679,19.877704434137353,True,False,False
2020-06-18,9.748723385337389,36.410205105973276,0.5625666348848686,20.985069570445397,62.360840366457246,13.55913656934898,False,False,True
2020-06-19,9.004193266775461,35.74928866518345,0.6097196058768632,17.53184411897157,43.80560136843845,12.837011425909527,False,True,False
2020-06-20,9.096833537661164,32.78851672666028,0.49847278535499967,26.578815268418722,69.50309638064819,18.01152643800642,False,False,True
2020-06-21,11.848792191050332,31.631899503774406,0.46919270300715654,14.747214599772462,61.0795616263277,15.154935951197688,False,True,False
2020-06-22,13.318292054528781,30.53616050505856,0.511492105423654,27.024574741742036,49.479283599333655,18.741177359854223,True,False,False
2020-06-23,12.856353560358578,26.292687969551242,0.4079715906180674,16.071322866256054,63.33223812627176,16.122045195698924,True,False,False
2020-06-24,14.853711125575071,29.03693933253381,0.695641482608288,17.284131949553156,74.70052744070883,21.572806929821933,False,False,True
2020-06-25,11.391915652971969,20.46754955470918,0.3211568142912542,12.710136009441754,62.710844091199476,15.955862258905492,True,False,False
2020-06-26,16.94857730643566,29.939368038207814,0.4956672702448861,18.212608746759383,67.05861605761125,20.544515139422057,False,False,False
2020-06-27,9.870010417849732,24.50181764080189,0.6748605199320978,26.781227430909418,95.20629232177345,24.241431396626503,True,False,False
2020-06-28,21.60323599474799,23.715658449953818,0.4685243491508512,23.72969526750862,50.097056304597814,23.81788231419448,False,False,False
2020-06-29,13.018936187114392,31.320289411746245,0.4442240884473128,26.211363419091043,60.53604060491668,18.939209324974193,True,False,False
2020-06-30,6.881191057060467,38.49659698333954,0.42290760541679806,23.177007429189498,42.79776259425118,10.727488808080757,False,False,True
2020-07-01,5.819713970419815,35.55809881859054,0.4360790196911521,13.123959897921914,34.06691374290409,7.907819324712704,False,False,True
2020-07-02,11.826605698308484,20.528797195684284,0.5869123034339203,17.461663902691495,37.30773879100114,16.848681125915167,False,False,False
2020-07-03,8.796327575971008,23.917647915306034,0.22399509156229352,14.464307289446245,37.44279872333244,11.097175548572219,False,False,True
2020-07-04,12.339735180314005,35.403702623103925,0.5941243556810526,26.82682590215057,52.22044803891926,16.544319942342558,True,False,False
2020-07-05,11.170391169904667,23.767881285521703,0.2940321531927903,11.359380137726506,90.02688219826608,17.325653021891412,True,False,False
2020-07-06,8.780046598570951,28.218836816310457,0.40545798835350566,23.59798467939479,26.740992923018194,11.998114215357925,False,False,True
2020-07-07,5.478384129919988,32.770906795170994,0.38494387759883647,23.288249453545923,30.748499283804232,8.509933046704425,True,False,False
2020-07-08,2.600703015796208,23.564642830936698,0.48251975128932995,28.602106754854276,35.840924415219334,11.403331374869195,False,True,False
2020-07-09,6.668962062300948,29.91126324314131,0.2597003458441485,14.859347638369478,43.04556247842188,8.566388243837885,False,True,False
2020-07-10,11.676004814255396,21.179371527739477,0.46163188661919596,21.283795085671485,38.43120899485021,17.39376918354129,True,False,False
2020-07-11,8.902690821258618,25.480074863837025,0.6138021179499349,30.39157251594264,56.877705884563696,18.36325217719496,False,False,True
2020-07-12,2.859845856445302,30.911998724792074,0.2710661855697498,12.687106564600153,-19.29088206200659,0.4910005096735234,False,False,False
2020-07-13,8.332649025881812,19.340669415965955,0.42242370959831405,6.873597507390118,-20.454316175071504,8.8179170924161,False,False,True
2020-07-14,8.979018533637797,31.44713130129954,0.33338262295627913,4.49433999063497,15.420770826500586,6.853197742021122,False,False,False
2020-07-15,3.7009022124281246,28.592461453148484,0.4383566977761988,19.741004097256383,45.345698839238494,12.78259186052716,False,False,True
2020-07-16,7.650634258010889,31.931615515809646,0.3939304096754821,3.8560246956448943,-9.844022477659944,3.363067139313083,True,False,False
2020-07-17,7.068848961047913,29.86695804511113,0.3241762260634158,12.61115973837608,-40.60601120395997,2.4452399778904397,False,True,False
2020-07-18,2.0653507062869148,36.615550798727455,0.43348415438431886,17.15914719814538,29.056945138874717,4.99641088041717,False,False,True
2020-07-19,7.870595610111252,29.089755227955898,0.561567544752728,15.336653026897938,20.602813847966186,10.307318407350358,False,False,False
2020-07-20,8.485853614243018,25.670167324007853,0.3585430175726914,16.468830192520763,-7.968031364076573,4.885129481605091,False,True,False
2020-07-21,10.379303186006746,28.889097517736335,0.4461757459552157,14.940782508602787,-7.75747171135183,9.383234601862302,False,False,False
2020-07-22,10.067860456090813,31.32435922326222,0.24150612037572078,20.971533383170772,-9.313096506163184,7.855004670661671,True,False,False
2020-07-23,0.14875775941442626,28.26756352986753,0.2718911499080869,7.276239587376718,10.432770450190663,1.2583690369749632,False,True,False
2020-07-24,1.7162042578919334,28.128385542081094,0.4115456712644234,8.62056197510236,-6.151575504718052,2.3900463171173043,False,False,False
2020-07-25,7.337057748957042,23.58394432388326,0.5095567437188119,7.739657783817316,14.421601425688516,8.925142600143017,False,False,True
2020-07-26,7.142872297861382,23.730201125326833,0.3936173509822826,17.050624638282365,-54.37314650129205,3.744013150160228,True,False,False
2020-07-27,6.960186665589545,19.20436646537234,0.32373278151390983,17.166592987310263,-16.224576569039467,8.891904694183516,True,False,False
2020-07-28,20.124700550412943,38.03055526675887,0.35202288092516254,14.167239899626678,-23.4009988107032,5.92398862940441,True,False,False
2020-07-29,6.81268172067116,19.98374310400492,0.2241815827774373,18.25758552342324,-7.784036667676858,7.935585725467692,False,False,True
2020-07-30,8.888348468636028,23.204075570250918,0.4068768154296176,3.7862527315907,-15.179878306134057,5.514310661524503,False,False,True
2020-07-31,7.980734568668527,22.96642924677615,0.43193665530739284,20.55694542064999,9.792377926861615,11.623826332158197,False,True,False
2020-08-01,6.590663243873885,32.5625921063703,0.2958483283017185,19.393452861169422,-45.08016488618822,1.31470535833239,False,False,True
2020-08-02,2.5461743292483865,25.34035254055906,0.2914838896112534,14.369579829888592,-8.695376635715933,3.4019961622023143,False,True,False
2020-08-03,6.667116304029872,34.514364166335575,0.3625841617731441,20.349962705703536,-0.13259209846916242,5.558236997733716,True,False,False
2020-08-04,0.36581387936190346,22.905709798709147,0.2899108296070925,-0.5756659829115236,24.15767807979394,3.297061739981584,False,True,False
2020-08-05,2.337654424117849,28.540265103845826,0.3246349513169451,5.923958502382546,-24.26787923024485,0.5814171733149329,False,False,False
2020-08-06,1.1732785938316945,21.77479298017724,0.5389654382192464,4.367157607835087,-9.781524855899114,4.757894781159741,True,False,False
2020-08-07,3.27407353003561,39.579297353802474,0.3021160408971355,12.818028789408245,-53.966452491027965,-4.828047985635369,True,False,False
2020-08-08,12.039145507994963,19.505314731763356,0.28889089698005976,1.9004121887157623,-67.32670338873905,0.43334768204603535,False,True,False
2020-08-09,-4.852475969926925,28.41333050156753,0.2579586027785561,12.460345916208517,-4.169883780130352,-1.6741500456326457,True,False,False
2020-08-10,5.199886986348039,30.28158952385592,0.3952020178385999,15.8548096052991,-22.733310958780283,4.263786799924207,False,False,True
